Source,Target,Weight
Van Halen,Justin Bieber,0
Van Halen,Bruno Mars,0
Van Halen,Nicki Minaj,0
Van Halen,Ed Sheeran,0
Van Halen,Imagine Dragons,0
Van Halen,Ariana Grande,0
Van Halen,The Weeknd,0
Van Halen,Post Malone,0
The Police,Def Leppard,1
The Police,Bryan Adams,1
The Police,U2,0
The Police,Alabama,0
The Police,Celine Dion,0
The Police,Phil Collins,0
The Police,Lionel Richie,0
The Police,Janet Jackson,0
The Police,Madonna,0
The Police,Metallica,0
The Police,Bon Jovi,0
The Police,R.E.M.,0
The Police,Whitney Houston,0
The Police,George Strait,0
The Police,George Michael,0
The Police,Gloria Estefan,0
The Police,Kenny G,0
The Police,Red Hot Chili Peppers,0
The Police,Guns N' Roses,0
The Police,Enya,0
The Police,B'z,0
The Police,Garth Brooks,0
The Police,Mariah Carey,0
The Police,Nirvana,0
The Police,Tupac Shakur,0
The Police,R. Kelly,0
The Police,Shania Twain,0
The Police,Tim McGraw,0
The Police,Usher,0
The Police,Green Day,0
The Police,Backstreet Boys,0
The Police,Shakira,0
The Police,Jay-Z,0
The Police,Robbie Williams,0
The Police,Britney Spears,0
The Police,Christina Aguilera,0
The Police,The Black Eyed Peas,0
The Police,Ayumi Hamasaki,0
The Police,Eminem,0
The Police,Lil Wayne,0
The Police,Coldplay,0
The Police,Linkin Park,0
The Police,Pink,0
The Police,Alicia Keys,0
The Police,Beyoncé,0
The Police,Maroon 5,0
The Police,Justin Timberlake,0
The Police,Kanye West,0
The Police,Rihanna,0
The Police,Chris Brown,0
The Police,Taylor Swift,0
The Police,Flo Rida,0
The Police,Luke Bryan,0
The Police,Katy Perry,0
The Police,Lady Gaga,0
The Police,Adele,0
The Police,Drake,0
The Police,Justin Bieber,0
The Police,Bruno Mars,0
The Police,Nicki Minaj,0
The Police,Ed Sheeran,0
The Police,Imagine Dragons,0
The Police,Ariana Grande,0
The Police,The Weeknd,0
The Police,Post Malone,0
Def Leppard,Bryan Adams,1
Def Leppard,U2,0
Def Leppard,Alabama,0
Def Leppard,Celine Dion,0
Def Leppard,Phil Collins,0
Def Leppard,Lionel Richie,0
Def Leppard,Janet Jackson,0
Def Leppard,Madonna,0
Def Leppard,Metallica,0
Def Leppard,Bon Jovi,0
Def Leppard,R.E.M.,0
Def Leppard,Whitney Houston,0
Def Leppard,George Strait,0
Def Leppard,George Michael,0
Def Leppard,Gloria Estefan,0
Def Leppard,Kenny G,0
Def Leppard,Red Hot Chili Peppers,0
Def Leppard,Guns N' Roses,0
Def Leppard,Enya,0
Def Leppard,B'z,0
Def Leppard,Garth Brooks,0
Def Leppard,Mariah Carey,0
Def Leppard,Nirvana,0
Def Leppard,Tupac Shakur,0
Def Leppard,R. Kelly,0
Def Leppard,Shania Twain,0
Def Leppard,Tim McGraw,0
Def Leppard,Usher,0
Def Leppard,Green Day,0
Def Leppard,Backstreet Boys,0
Def Leppard,Shakira,0
Def Leppard,Jay-Z,0
Def Leppard,Robbie Williams,0
Def Leppard,Britney Spears,0
Def Leppard,Christina Aguilera,0
Def Leppard,The Black Eyed Peas,0
Def Leppard,Ayumi Hamasaki,0
Def Leppard,Eminem,0
Def Leppard,Lil Wayne,0
Def Leppard,Coldplay,0
Def Leppard,Linkin Park,0
Def Leppard,Pink,0
Def Leppard,Alicia Keys,0
Def Leppard,Beyoncé,0
Def Leppard,Maroon 5,0
Def Leppard,Justin Timberlake,0
Def Leppard,Kanye West,0
Def Leppard,Rihanna,0
Def Leppard,Chris Brown,0
Def Leppard,Taylor Swift,0
Def Leppard,Flo Rida,0
Def Leppard,Luke Bryan,0
Def Leppard,Katy Perry,0
Def Leppard,Lady Gaga,0
Def Leppard,Adele,0
Def Leppard,Drake,0
Def Leppard,Justin Bieber,0
Def Leppard,Bruno Mars,0
Def Leppard,Nicki Minaj,0
Def Leppard,Ed Sheeran,0
Def Leppard,Imagine Dragons,0
Def Leppard,Ariana Grande,0
Def Leppard,The Weeknd,0
Def Leppard,Post Malone,0
Bryan Adams,U2,0
Bryan Adams,Alabama,0
Bryan Adams,Celine Dion,0
Bryan Adams,Phil Collins,0
Bryan Adams,Lionel Richie,0
Bryan Adams,Janet Jackson,0
Bryan Adams,Madonna,0
Bryan Adams,Metallica,0
Bryan Adams,Bon Jovi,0
Bryan Adams,R.E.M.,0
Bryan Adams,Whitney Houston,0
